"gene" "pos"
"20311" "CDC123" 7026
"20312" "ARHGEF7" 9093
"20313" "RRP36" 4655
"20314" "VNN2" 5041
"20315" "VNN1" 5041
"20316" "SPHK1" 10422
"20317" "SQSTM1" 4480
"20318" "SGPL1" 7255
"20319" "FUBP1" 332
"20320" "CDC16" 9105
"20321" "ZPR1" 8016
"20322" "NAE1" 10040
"20323" "SLC5A6" 1079
"20324" "DDX18" 1434
"20325" "TAX1BP1" 5332
"20326" "MCM3AP" 11420
"20327" "KRIT1" 5569
"20328" "EIF2B4" 1079
"20329" "EIF2B3" 183
"20330" "EIF2B2" 9353
"20331" "EIF2B5" 2805
"20332" "EIF2S2" 11135
"20333" "CPNE3" 6224
"20334" "BUD31" 5601
"20335" "MTMR3" 11469
"20336" "MTMR2" 7922
"20337" "PRPF4B" 4503
"20338" "ACTN3" 7798
"20339" "CCNA2" 3396
"20340" "CCNA1" 8753
"20341" "CPNE1" 11142
"20342" "AP1S2" 11624
"20343" "AP1G2" 9123
"20344" "AP1M1" 10848
"20345" "GYG2" 11567
"20346" "ENDOU" 8295
"20347" "CCNB1" 3993
"20348" "SGCE" 5580
"20349" "CACNA1I" 11511
"20350" "CACNA1H" 9833
"20351" "TRIM4" 5603
"20352" "CACNA1G" 10311
"20353" "TIMELESS" 8333
"20354" "BCL10" 364
"20355" "HERC3" 3248
"20356" "CCNC" 4891
"20357" "HERC1" 9662
"20358" "SNURF" 9503
"20359" "BSN" 2215
"20360" "FOXH1" 6488
"20361" "PHOX2B" 3051
"20362" "MBD4" 2559
"20363" "MBD2" 10666
"20364" "RTL8C" 12087
"20365" "RAB29" 768
"20366" "SKAP2" 5328
"20367" "WASF1" 4938
"20368" "BAIAP3" 9834
"20369" "FUBP3" 6939
"20370" "CCND2" 8119
"20371" "TOP3B" 11435
"20372" "CDK5R2" 1887
"20373" "KYNU" 1539
"20374" "AP3D1" 10793
"20375" "SNORD73A" 3526
"20376" "BTRC" 7387
"20377" "CCND3" 4651
"20378" "H3C7" 4604
"20379" "H2AC11" 4606
"20380" "H2BC11" 4606
"20381" "H1-10" 2558
"20382" "MGAM" 5788
"20383" "CHRNA6" 6039
"20384" "P4HA2" 4268
"20385" "USP13" 2785
"20386" "LINC01621" 4805
"20387" "WASL" 5707
"20388" "RSPH1" 11403
"20389" "UMODL1" 11401
"20390" "SERPINB12" 10708
"20391" "SERPINB11" 10709
"20392" "WNT3A" 865
"20393" "HPS4" 11454
"20394" "SIGLEC10" 10979
"20395" "GAL3ST3" 7796
"20396" "NAV3" 8429
"20397" "NAV1" 750
"20398" "NAV2" 7614
"20399" "CCNE1" 10891
"20400" "PPP1R3F" 11771
"20401" "KCNK17" 4638
"20402" "ABCC10" 4657
"20403" "FGD3" 6773
"20404" "FCHSD1" 4310
"20405" "ATG16L2" 7822
"20406" "PLOD3" 5608
"20407" "MVB12B" 6921
"20408" "KLHL6" 2803
"20409" "SIGLEC12" 10979
"20410" "RPS6KA4" 7789
"20411" "SEC16B" 641
"20412" "PLCZ1" 8180
"20413" "STBD1" 3192
"20414" "AQP10" 537
"20415" "SLC25A21" 9181
"20416" "MAATS1" 2517
"20417" "HSPB3" 3926
"20418" "TPD52L3" 6518
"20419" "OR6W1P" 5793
"20420" "LHX4" 651
"20421" "FATE1" 12153
"20422" "SLAMF9" 562
"20423" "ZNF628" 10993
"20424" "TRPA1" 6160
"20425" "KBTBD6" 8774
"20426" "WDR34" 6931
"20427" "TMEM116" 8583
"20428" "CCNF" 9839
"20429" "SELENBP1" 524
"20430" "UBE3B" 8573
"20431" "ATP6V0E1" 4454
"20432" "BMERB1" 9893
"20433" "PGLYRP1" 10957
"20434" "PAPLN" 9346
"20435" "LIMD1" 2198
"20436" "RHOT2" 9831
"20437" "GLB1L2" 8097
"20438" "TNFSF18" 619
"20439" "KLC4" 4656
"20440" "SAPCD2" 6967
"20441" "NOL3" 10041
"20442" "KALRN" 2536
"20443" "RSPRY1" 9996
"20444" "DPH6" 9537
"20445" "CDKL2" 3189
"20446" "NAT1" 5927
"20447" "ACVR1" 1608
"20448" "CCNG1" 4409
"20449" "MIDN" 10790
"20450" "HAP1" 10278
"20451" "KIR3DX1" 10991
"20452" "SYT8" 7539
"20453" "F2RL3" 10851
"20454" "FLJ20021" 3305
"20455" "UBE3D" 4818
"20456" "FAM181A" 9440
"20457" "CCDC120" 11771
"20458" "LACRT" 8325
"20459" "ZNF30" 10914
"20460" "CCNG2" 3196
"20461" "PHLDB2" 2480
"20462" "VWA5B2" 2806
"20463" "TMEM250" 6963
"20464" "TSR2" 11786
"20465" "TAF1C" 10113
"20466" "KCNH7" 1629
"20467" "BTBD6" 9492
"20468" "TSPAN18" 7730
"20469" "TAF1B" 999
"20470" "EFCAB11" 9421
"20471" "TAF1A" 842
"20472" "SLC25A14" 12067
"20473" "HS6ST2" 12077
"20474" "FRMD7" 12074
"20475" "EMILIN3" 11168
"20476" "MPZL1" 595
"20477" "SYS1" 11186
"20478" "WFDC8" 11187
"20479" "CCNH" 4065
"20480" "MAP3K14" 10292
"20481" "SNX21" 11188
"20482" "ZSWIM1" 11188
"20483" "SOCS3" 10431
"20484" "CLIC3" 6967
"20485" "UCN2" 2211
"20486" "CH25H" 7334
"20487" "KIAA2013" 47
"20488" "ZNF551" 11003
"20489" "BRSK2" 7537
"20490" "LOC90246" 2555
"20491" "UNC5A" 4469
"20492" "RNF8" 4629
"20493" "HIP1R" 8632
"20494" "OTULIN" 3772
"20495" "NAT8" 1289
"20496" "OLMALINC" 7383
"20497" "CEACAM21" 10941
"20498" "RHBDL1" 9831
"20499" "EFCAB12" 2559
"20500" "KLHL13" 12014
"20501" "BAZ1B" 5493
"20502" "TP53I13" 10232
"20503" "ZNF616" 10982
"20504" "TM4SF5" 10157
"20505" "ZNF766" 10982
"20506" "CCDC97" 10940
"20507" "THAP3" 24
"20508" "PKD2L1" 7382
"20509" "EXOC3L2" 10953
"20510" "ZNF468" 10985
"20511" "ZNF160" 10985
"20512" "CCRL2" 2202
"20513" "FER1L5" 1357
"20514" "CTU1" 10977
"20515" "C5orf30" 4137
"20516" "FAM110B" 6097
"20517" "SEMA5A" 3746
"20518" "SAMD1" 10840
"20519" "DCAF15" 10839
"20520" "TAAR5" 5040
"20521" "TICRR" 9773
"20522" "UBA3" 2304
"20523" "MED30" 6366
"20524" "CCNT1" 8299
"20525" "TMEM41A" 2811
"20526" "IFT20" 10227
"20527" "MCFD2" 1168
"20528" "CCDC32" 9561
"20529" "KNSTRN" 9560
"20530" "ATP6V1E2" 1166
"20531" "BMF" 9559
"20532" "SPAG9" 10313
"20533" "BTAF1" 7346
"20534" "ZNF622" 3780
"20535" "RPL14" 2175
"20536" "ERI1" 5888
"20537" "DOK2" 5944
"20538" "SH2D2A" 548
"20539" "ARTN" 178
"20540" "GADD45GIP1" 10835
"20541" "ZNF835" 10999
"20542" "TMEM263" 8561
"20543" "AIP" 7802
"20544" "CCNT2" 1503
"20545" "PSTPIP2" 10629
"20546" "LRRC46" 10299
"20547" "SCRN2" 10299
"20548" "PSTPIP1" 9722
"20549" "GPRC5A" 8153
"20550" "YIF1B" 10928
"20551" "MLIP" 4705
"20552" "SHF" 9578
"20553" "DUOXA1" 9578
"20554" "STPG1" 93
"20555" "MAP7" 5057
"20556" "NFS1" 11142
"20557" "PRC1" 9779
"20558" "MCU" 7263
"20559" "SLC7A7" 9119
"20560" "SLC7A6" 10046
"20561" "ZNF799" 10833
"20562" "SLC13A2" 10228
"20563" "TIMM29" 10827
"20564" "AOC4P" 10283
"20565" "ZNF625" 10832
"20566" "ZNF700" 10831
"20567" "ZNF439" 10831
"20568" "PAPSS2" 7326
"20569" "PAPSS1" 3333
"20570" "LYRM7" 4264
"20571" "STARD13" 8737
"20572" "PIAS2" 10633
"20573" "LINC00473" 5192
"20574" "N4BP2L1" 8734
"20575" "ZFAND2A" 5215
"20576" "COX19" 5215
"20577" "MAP3K6" 106
"20578" "ZNF486" 10865
"20579" "SYT7" 7777
"20580" "CARMIL3" 9125
"20581" "PPP1R3E" 9122
"20582" "LRSAM1" 6926
"20583" "ANGPTL1" 645
"20584" "CLDN12" 5561
"20585" "CCDC126" 5314
"20586" "ASH2L" 6018
"20587" "SEC11C" 10688
"20588" "CLDN10" 9020
"20589" "CLDN8" 11346
"20590" "FAM104B" 11789
"20591" "PAGE5" 11790
"20592" "CLDN6" 9841
"20593" "CLDN2" 11966
"20594" "CLDN1" 2833
"20595" "TENM3-AS1" 3669
"20596" "DIRAS3" 287
"20597" "PYGO2" 540
"20598" "LDB2" 2935
"20599" "CEP95" 10371
"20600" "CCT6A" 5457
"20601" "CLDN9" 9841
"20602" "ANGEL2" 798
"20603" "PIP4P1" 9109
"20604" "PRMT9" 3511
"20605" "CCDC189" 9939
"20606" "TCEAL8" 11951
"20607" "ZNF598" 9837
"20608" "SPOCD1" 124
"20609" "JPT2" 9836
"20610" "SPSB3" 9836
"20611" "IL33" 6518
"20612" "DMAC1" 6525
"20613" "ZNF697" 514
"20614" "PKMYT1" 9841
"20615" "CD1A" 554
"20616" "PIGQ" 9831
"20617" "SART1" 7796
"20618" "DNAJA3" 9847
"20619" "TRIM41" 4486
"20620" "UNC119" 10228
"20621" "TBX19" 598
"20622" "ESAM" 8053
"20623" "ADCK2" 5782
"20624" "DHX57" 1131
"20625" "TBX18" 4826
"20626" "USP14" 10451
"20627" "USP6" 10159
"20628" "ZNF251" 6489
"20629" "USP2" 8028
"20630" "KIFC2" 6488
"20631" "CREB3L1" 7738
"20632" "ACVR1B" 8313
"20633" "CD1B" 555
"20634" "USP10" 10115
"20635" "USP8" 9603
"20636" "FMNL3" 8303
"20637" "CERS5" 8306
"20638" "DPP9" 10804
"20639" "RGN" 11764
"20640" "CCDC149" 2973
"20641" "AP5B1" 7795
"20642" "CCDC34" 7651
"20643" "MTMR6" 8701
"20644" "ANKRD30A" 7135
"20645" "MTMR7" 5923
"20646" "CD1C" 554
"20647" "MTMR4" 10347
"20648" "TRIM47" 10420
"20649" "NMI" 1579
"20650" "MTA1" 9493
"20651" "ZNF682" 10864
"20652" "LATS1" 5118
"20653" "L3MBTL4" 10477
"20654" "SLC25A46" 4171
"20655" "ATP6V0D1" 10043
"20656" "TMEM67" 6257
"20657" "RAPGEF4-AS1" 1676
"20658" "TIGD7" 9842
"20659" "IGFN1" 748
"20660" "SEC22C" 2185
"20661" "SCARF2" 11432
"20662" "INA" 7396
"20663" "NUP210L" 536
"20664" "KRT75" 8315
"20665" "CD1D" 554
"20666" "SLC16A6" 10385
"20667" "SLC16A5" 10417
"20668" "SLC16A4" 472
"20669" "GGTLC2" 11438
"20670" "SLC16A3" 10446
"20671" "PDLIM1" 7360
"20672" "CNOT9" 1885
"20673" "SLC39A13" 7742
"20674" "SMC3" 7429
"20675" "P2RX6" 11434
"20676" "BOD1" 4456
"20677" "PRPF4" 6861
"20678" "MSANTD3" 6803
"20679" "LMF2" 11560
"20680" "PRPF3" 520
"20681" "C12orf29" 8476
"20682" "CD1E" 555
"20683" "FAM50A" 12162
"20684" "R3HDM4" 10788
"20685" "TMEM259" 10789
"20686" "AIFM1" 12066
"20687" "GUSBP11" 11442
"20688" "DERL3" 11443
"20689" "KCNQ4" 164
"20690" "CCNB2" 9642
"20691" "CCNE2" 6262
"20692" "RABEP1" 10159
"20693" "DDX60L" 3605
"20694" "IGLL3P" 11449
"20695" "LRP5L" 11449
"20696" "RRP9" 2225
"20697" "CDKN2AIPNL" 4278
"20698" "ANKRD40" 10312
"20699" "UAP1L1" 6968
"20700" "ARHGEF1" 10942
"20701" "CBFA2T2" 11133
"20702" "ZNF502" 2194
"20703" "CD2" 501
"20704" "ATG12" 4194
"20705" "SESTD1" 1705
"20706" "BTF3L4" 214
"20707" "PDCD5" 10904
"20708" "ATP23" 8339
"20709" "SYNGR3" 9837
"20710" "RCCD1" 9779
"20711" "SYNGR2" 10430
"20712" "FAAP24" 10905
"20713" "RNF185" 11475
"20714" "SYNGR1" 11510
"20715" "LOC91450" 9726
"20716" "ACBD5" 7091
"20717" "HGS" 10444
"20718" "PKDCC" 1146
"20719" "ISX" 11492
"20720" "NEMF" 9239
"20721" "NEURL1" 7396
"20722" "DYRK1B" 10934
"20723" "CD3D" 8023
"20724" "CTDP1" 10784
"20725" "SLC6A5" 7620
"20726" "COL23A1" 4473
"20727" "PCED1B" 8292
"20728" "ANKRD44" 1787
"20729" "SLC28A2" 9579
"20730" "SLC28A1" 9752
"20731" "RSAD2" 985
"20732" "UBXN11" 102
"20733" "EXO1" 927
"20734" "C12orf65" 8633
"20735" "FIBP" 7796
"20736" "RPS19BP1" 11511
"20737" "PLXNA4" 5744
"20738" "PCSK7" 8018
"20739" "CD3E" 8023
"20740" "ZNF830" 10253
"20741" "SLFN11" 10255
"20742" "RASL10B" 10257
"20743" "CHURC1" 9308
"20744" "DEPDC7" 7677
"20745" "DGKI" 5768
"20746" "NEXN" 332
"20747" "TDRD12" 10904
"20748" "ATPAF2" 10212
"20749" "BOC" 2487
"20750" "EBAG9" 6329
"20751" "ZNF765" 10987
"20752" "NLRP12" 10988
"20753" "MYADM" 10989
"20754" "ZNF845" 10986
"20755" "COX7A2L" 1147
"20756" "TMSB10" 1341
"20757" "SYT12" 7800
"20758" "CENPL" 623
"20759" "SMDT1" 11522
"20760" "SCAF11" 8287
"20761" "LONRF1" 5902
"20762" "RRP7BP" 11524
"20763" "CD3G" 8023
"20764" "LPAR2" 10863
"20765" "ACY3" 7803
"20766" "MYOM2" 5863
"20767" "IL1RL1" 1379
"20768" "IDI2" 6975
"20769" "ELMSAN1" 9348
"20770" "MFSD4B" 4943
"20771" "MAP3K13" 2810
"20772" "LIN52" 9349
"20773" "ZNF804A" 1731
"20774" "NEK9" 9354
"20775" "CABLES1" 10523
"20776" "HTR3B" 8003
"20777" "NXPE3" 2434
"20778" "CHMP7" 5950
"20779" "AP4M1" 5604
"20780" "OSMR" 3875
"20781" "ALKBH8" 7974
"20782" "MYLK3" 9947
"20783" "ARHGEF2" 544
"20784" "RASSF9" 8465
"20785" "EXOC3L4" 9483
"20786" "ZW10" 8002
"20787" "WDR20" 9479
"20788" "BUB3" 7487
"20789" "REPS2" 11629
"20790" "CHRDL1" 11983
"20791" "CALML4" 9683
"20792" "MARVELD3" 10056
"20793" "RFT1" 2231
"20794" "SLC24A1" 9671
"20795" "TTC5" 9109
"20796" "DDX21" 7246
"20797" "FDXACB1" 7994
"20798" "CD247" 594
"20799" "DEDD" 567
"20800" "TIMD4" 4380
"20801" "SLC16A7" 8346
"20802" "NDUFAF2" 3956
"20803" "ARRDC4" 9811
"20804" "LINC00923" 9810
"20805" "COG7" 9914
"20806" "KCNAB3" 10171
"20807" "CXorf40A" 12145
"20808" "SLC33A1" 2677
"20809" "ZNF300" 4353
"20810" "MYOZ3" 4352
"20811" "TPGS1" 10787
"20812" "ACVR2A" 1563
"20813" "CD4" 8130
"20814" "HACD1" 7050
"20815" "CCNQ" 12160
"20816" "DCLK1" 8749
"20817" "SLC25A51" 6661
"20818" "SNX29" 9881
"20819" "ZMYM4" 140
"20820" "ZMYM3" 11836
"20821" "ZMYM6" 139
"20822" "ZMYM5" 8677
"20823" "CTBP1-DT" 2872
"20824" "LRRFIP1" 1972
"20825" "GGTLC1" 11116
"20826" "LRRFIP2" 2160
"20827" "ZC3HAV1L" 5775
"20828" "CD5" 7775
"20829" "BMP15" 11776
"20830" "TTC30A" 1699
"20831" "INTS4" 7845
"20832" "OXNAD1" 2065
"20833" "LGI1" 7354
"20834" "AURKB" 10172
"20835" "DSEL" 10727
"20836" "RIPPLY1" 11966
"20837" "XPR1" 653
"20838" "FCMR" 771
"20839" "MTDH" 6275
"20840" "LARGE1" 11484
"20841" "MTSS2" 10054
"20842" "TMEM88" 10170
"20843" "VAPB" 11245
"20844" "VAPA" 10495
"20845" "UBTD2" 4450
"20846" "MTA2" 7782
"20847" "DAPL1" 1613
"20848" "CD5L" 552
"20849" "TIAF1" 10230
"20850" "NOLC1" 7391
"20851" "CDHR1" 7313
"20852" "MAGI1" 2287
"20853" "DUSP27" 592
"20854" "RCSD1" 595
"20855" "LINC01278" 11804
"20856" "LMBRD2" 3863
"20857" "MRPS36" 3993
"20858" "LRAT" 3543
"20859" "ATP6AP1L" 4042
"20860" "DLGAP2" 5861
"20861" "ZNF461" 10921
"20862" "ZNF585B" 10923
"20863" "DLGAP1" 10466
"20864" "CAPN13" 1095
"20865" "GLYATL1" 7766
"20866" "TMEM132C" 8656
"20867" "CD6" 7775
"20868" "RAB11B" 10818
"20869" "SCGB3A1" 4483
"20870" "TMEM129" 2874
"20871" "DLG5" 7286
"20872" "MEX3A" 545
"20873" "PTTG1" 4396
"20874" "STRADA" 10368
"20875" "PRR29" 10369
"20876" "METTL18" 605
"20877" "GORAB" 608
"20878" "NAF1" 3582
"20879" "C1orf105" 616
"20880" "IL32" 9841
"20881" "CRB3" 10811
"20882" "CCPG1" 9625
"20883" "SPSB4" 2609
"20884" "PXYLP1" 2610
"20885" "TBRG4" 5408
"20886" "MRRF" 6903
"20887" "CD7" 10447
"20888" "PNMA1" 9348
"20889" "RBM18" 6903
"20890" "NOG" 10339
"20891" "MSC" 6159
"20892" "CHMP4C" 6204
"20893" "CRLF1" 10858
"20894" "GCNT3" 9644
"20895" "UBE2L6" 7760
"20896" "GCM2" 4534
"20897" "GPR50" 12151
"20898" "BBIP1" 7431
"20899" "LDHAL6B" 9642
"20900" "DHRS3" 50
"20901" "RPS6KA5" 9426
"20902" "SPECC1" 10217
"20903" "NUMBL" 10937
"20904" "CACNA2D2" 2219
"20905" "AIMP1" 3327
"20906" "ATXN3L" 11613
"20907" "BICDL1" 8620
"20908" "TSPOAP1" 10346
"20909" "FANK1" 7499
"20910" "G6PC3" 10287
"20911" "MFHAS1" 5887
"20912" "ASB16" 10288
"20913" "ZNF764" 9938
"20914" "MOB1B" 3169
"20915" "PDLIM7" 4472
"20916" "TIMM50" 10933
"20917" "MAPKAPK2" 770
"20918" "TIFA" 3354
"20919" "STK17B" 1783
"20920" "STK17A" 5401
"20921" "CYTH3" 5236
"20922" "MAFG-DT" 10445
"20923" "CYTH2" 10967
"20924" "MGME1" 11089
"20925" "CYTH1" 10432
"20926" "DTD1" 11091
"20927" "FAM114A1" 3039
"20928" "TMEM169" 1874
"20929" "ITGB1BP1" 997
"20930" "TMEM183A" 755
"20931" "PIWIL1" 8666
"20932" "ARRDC1" 6970
"20933" "DPH7" 6970
"20934" "OTOP2" 10416
"20935" "DNER" 1935
"20936" "BCL7C" 9939
"20937" "BPIFB1" 11132
"20938" "DRC1" 1075
"20939" "BCL7B" 5493
"20940" "COPB2" 2601
"20941" "HELB" 8376
"20942" "SHKBP1" 10937
"20943" "CD9" 8128
"20944" "CENPBD1" 10138
"20945" "H2AW" 867
"20946" "MED14" 11736
"20947" "ZNF276" 10137
"20948" "GPR37L1" 752
"20949" "REEP6" 10791
"20950" "TAAR2" 5040
"20951" "TAAR3P" 5040
"20952" "ADGRG1" 9997
"20953" "CD14" 4306
"20954" "GPR55" 1941
"20955" "HNRNPLL" 1130
"20956" "UBE2Q2" 9717
"20957" "CCDC102A" 9997
"20958" "GPR52" 625
"20959" "MARS2" 1790
"20960" "S1PR2" 10824
"20961" "ADAMTSL1" 6574
"20962" "SRSF11" 296
"20963" "ATP6V1F" 5731
"20964" "SNORD29" 7783
"20965" "MARCHF9" 8338
"20966" "SNORD31" 7783
"20967" "SNORD30" 7783
"20968" "ZBTB47" 2185
"20969" "ACVR2B" 2166
"20970" "SNORD28" 7783
"20971" "SNORD27" 7783
"20972" "B3GNT7" 1944
"20973" "SNORD26" 7783
"20974" "SNORD25" 7783
"20975" "NT5C1B" 1039
"20976" "PKHD1L1" 6328
"20977" "SNORD22" 7783
"20978" "COQ10A" 8332
"20979" "SOCS6" 10740
"20980" "CD83" 4549
"20981" "TEX30" 9054
"20982" "NEURL3" 1356
"20983" "DMKN" 10916
"20984" "MS4A1" 7773
"20985" "ZNF235" 10949
"20986" "NAPRT" 6486
"20987" "KCNG4" 10113
"20988" "TMEM44" 2853
"20989" "ASIC3" 5821
"20990" "KCNB2" 6162
"20991" "ORAI3" 9940
"20992" "MMP20" 7951
"20993" "ZNF561" 10822
"20994" "KLF4" 6835
"20995" "OLFM2" 10823
"20996" "NREP" 4175
"20997" "HTR7P1" 8153
"20998" "PRDM6" 4227
"20999" "PTER" 7045
"21000" "COPS2" 9597
"21001" "PIGM" 562
"21002" "IGSF8" 563
"21003" "TRIP13" 3708
"21004" "MS4A3" 7771
"21005" "TRIP12" 1936
"21006" "TRIP11" 9431
"21007" "PGAP3" 10269
"21008" "TRIP10" 10813
"21009" "CCDC114" 10966
"21010" "HMGN3" 4802
"21011" "TRIP4" 9666
"21012" "LEMD1" 766
"21013" "GTF3C5" 6950
"21014" "GTF3C4" 6948
"21015" "CD22" 10916
"21016" "GTF3C3" 1786
"21017" "B4GALT6" 10562
"21018" "CD163" 8133
"21019" "HAUS8" 10852
"21020" "TGM5" 9572
"21021" "B4GALT5" 11205
"21022" "MVB12A" 10854
"21023" "SP140L" 1939
"21024" "CNOT8" 4371
"21025" "OPALIN" 7365
"21026" "TCEAL1" 11952
"21027" "GLP2R" 10179
"21028" "MYL10" 5610
"21029" "VAMP3" 29
"21030" "SNAP29" 11433
"21031" "LOC93429" 10957
"21032" "EFTUD2" 10291
"21033" "MGAM2" 5789
"21034" "ARMC6" 10860
"21035" "TAOK2" 9937
"21036" "ZNF670" 948
"21037" "NDST3" 3381
"21038" "MAPK1IP1L" 9264
"21039" "RPL23" 10265
"21040" "CER1" 6557
"21041" "SLC9A3R2" 9837
"21042" "SDR42E1" 10102
"21043" "TXNL1" 10677
"21044" "SLIT2" 2952
"21045" "UBE4A" 8024
"21046" "LHX2" 6911
"21047" "ZFAND4" 7153
"21048" "EGFEM1P" 2733
"21049" "SLC22A6" 7783
"21050" "ITGBL1" 9048
"21051" "TRMT10A" 3297
"21052" "CACNA2D4" 8107
"21053" "TBC1D31" 6391
"21054" "PPIG" 1662
"21055" "LONP1" 10808
"21056" "FBXO44" 46
"21057" "CPNE6" 9125
"21058" "MRFAP1" 2894
"21059" "LOC93622" 2894
"21060" "TADA2B" 2896
"21061" "TBCK" 3326
"21062" "RAB33A" 12066
"21063" "RAB28" 2921
"21064" "TJAP1" 4657
"21065" "MYOCD" 10192
"21066" "KL" 8737
"21067" "ACP4" 10976
"21068" "ST7-AS1" 5676
"21069" "ST7-AS2" 5676
"21070" "ST7-OT3" 5677
"21071" "CGB5" 10969
"21072" "RAB9BP1" 4145
"21073" "CAPZA3" 8180
"21074" "ARHGAP18" 5026
"21075" "CADPS2" 5701
"21076" "HPYR1" 6434
"21077" "RAB9A" 11615
"21078" "SLC9A3R1" 10415
"21079" "NRXN3" 9367
"21080" "ADIPOQ" 2817
"21081" "KIF3B" 11127
"21082" "ZFYVE9" 214
"21083" "PLAA" 6612
"21084" "TM9SF2" 9039
"21085" "SLC22A8" 7783
"21086" "COX5A" 9713
"21087" "NRXN1" 1182
"21088" "NRXN2" 7790
"21089" "GRHPR" 6659
"21090" "OTOF" 1075
"21091" "COG1" 10408
"21092" "TSIX" 11843
"21093" "LIPG" 10645
"21094" "SLC22A14" 2166
"21095" "CD27" 8129
"21096" "SLC22A13" 2165
"21097" "CIAO1" 1355
"21098" "TGFBRAP1" 1393
"21099" "HS6ST1" 1482
"21100" "NMT2" 7039
"21101" "ACTR8" 2234
"21102" "ATP5IF1" 110
"21103" "CPA5" 5737
"21104" "CD101" 502
"21105" "FOXP2" 5663
"21106" "STOML1" 9709
"21107" "ACVRL1" 8313
"21108" "CD28" 1817
"21109" "RECQL5" 10419
"21110" "PIGS" 10228
"21111" "SERHL" 11524
"21112" "RECQL4" 6488
"21113" "TTYH2" 10413
"21114" "GRAP2" 11513
"21115" "MUC16" 10819
"21116" "POM121L2" 4607
"21117" "CGB7" 10969
"21118" "SELENOF" 371
"21119" "LRRC4B" 10975
"21120" "HTRA3" 2902
"21121" "CAMK2N2" 2806
"21122" "FTMT" 4222
"21123" "ZNF101" 10863
"21124" "LPXN" 7764
"21125" "SYAP1" 11628
"21126" "LENG9" 10991
"21127" "ZRANB2" 300
"21128" "TMPRSS11D" 3156
"21129" "SFXN1" 4465
"21130" "HSPB9" 10280
"21131" "PEX16" 7736
"21132" "SFXN5" 1286
"21133" "CD80" 2516
"21134" "SNRNP40" 122
"21135" "ORMDL1" 1754
"21136" "ORMDL3" 10270
"21137" "PAXBP1" 11358
"21138" "TMEM203" 6968
"21139" "ARHGAP29" 403
"21140" "CGB8" 10969
"21141" "MED21" 8218
"21142" "SYTL3" 5159
"21143" "SYTL4" 11942
"21144" "SYTL5" 11723
"21145" "FAM189A2" 6668
"21146" "ARHGAP12" 7112
"21147" "RP1L1" 5896
"21148" "TJP2" 6667
"21149" "FADS2" 7778
"21150" "CDRT7" 10203
"21151" "CDRT15P1" 10198
"21152" "DDX23" 8300
"21153" "ABCC12" 9953
"21154" "SNORD46" 182
"21155" "SNORD38A" 182
"21156" "SNORD38B" 182
"21157" "CRIPT" 1167
"21158" "CD86" 2527
"21159" "CYP7B1" 6127
"21160" "HAND1" 4369
"21161" "ZNF264" 11001
"21162" "NTN1" 10176
"21163" "OPN4" 7324
"21164" "FOXQ1" 4491
"21165" "GNG8" 10959
"21166" "DNAJA1P5" 439
"21167" "H2AZ2" 5407
"21168" "KCNK6" 10928
"21169" "EPSTI1" 8782
"21170" "TP53INP1" 6262
"21171" "CDYL" 4506
"21172" "ECEL1" 1948
"21173" "PPP1R14A" 10927
"21174" "ABCG2" 3245
"21175" "TNFRSF8" 48
"21176" "CHST2" 2618
"21177" "NCR2" 4648
"21178" "MED23" 5035
"21179" "TNFSF8" 6869
"21180" "MED17" 7912
"21181" "MED26" 10850
"21182" "MED27" 6944
"21183" "MED7" 4381
"21184" "QKI" 5181
"21185" "ITM2B" 8806
"21186" "GSTO1" 7400
"21187" "AIM2" 558
"21188" "MAP4K4" 1376
"21189" "CD33" 10978
"21190" "LY86" 4515
"21191" "EIF2AK3" 1351
"21192" "ITM2A" 11865
"21193" "GGPS1" 898
"21194" "HOMER3" 10860
"21195" "HOMER2" 9746
"21196" "HOMER1" 4029
"21197" "FHL5" 4877
"21198" "ARHGEF6" 12093
"21199" "SIGLEC6" 10979
"21200" "RASAL2" 642
"21201" "PICK1" 11505
"21202" "HAND2" 3629
"21203" "AKAP7" 5034
"21204" "IL27RA" 10840
"21205" "SH3BP5" 2061
"21206" "PCYT1B" 11663
"21207" "CHST3" 7260
"21208" "CD34" 775
"21209" "EIF4E2" 1949
"21210" "AKAP6" 9162
"21211" "THEMIS2" 108
"21212" "ATG5" 4921
"21213" "ROCK2" 1005
"21214" "NAPSA" 10974
"21215" "MED20" 4651
"21216" "CABP1" 8623
"21217" "MAPK8IP1" 7736
"21218" "CD36" 5515
"21219" "ONECUT2" 10681
"21220" "SLC25A27" 4672
"21221" "STX8" 10177
"21222" "CHST10" 1371
"21223" "PIGL" 10206
"21224" "PIGB" 9624
"21225" "PGS1" 10431
"21226" "SCARB1" 8640
"21227" "PSMF1" 11011
"21228" "KIF23" 9688
"21229" "AKAP5" 9306
"21230" "TBX4" 10359
"21231" "SLC4A7" 2116
"21232" "SLC4A8" 8311
"21233" "MYOT" 4293
"21234" "ACY1" 2226
"21235" "SCARB2" 3192
"21236" "MAGED1" 11780
"21237" "RPH3AL" 10140
"21238" "PAGE4" 11772
"21239" "ADAMTS4" 567
"21240" "ADAMTS3" 3175
"21241" "ADAMTS2" 4477
"21242" "CD37" 10970
"21243" "ADAMTS1" 11331
"21244" "PMPCB" 5614
"21245" "FXR2" 10169
"21246" "GAL3ST1" 11472
