"chrom","chrompos","abspos"
18,48943433,2630310507
18,49154420,2630521494
18,49377900,2630744974
18,49589907,2630956981
18,49800906,2631167980
18,50012935,2631380009
18,50222049,2631589123
18,50429949,2631797023
18,50640890,2632007964
18,50860058,2632227132
18,51079987,2632447061
18,51293531,2632660605
18,51515959,2632883033
18,51727503,2633094577
18,52325874,2633692948
18,52542816,2633909890
18,52752254,2634119328
18,52960694,2634327768
18,53165793,2634532867
18,53375875,2634742949
18,53597136,2634964210
18,53809940,2635177014
18,54022656,2635389730
18,54246555,2635613629
18,54460280,2635827354
18,54666916,2636033990
18,54881177,2636248251
18,55101024,2636468098
18,55323286,2636690360
18,55560564,2636927638
18,55777816,2637144890
18,55990643,2637357717
18,56204053,2637571127
18,56422912,2637789986
18,56651174,2638018248
18,56871170,2638238244
18,57096965,2638464039
18,57310494,2638677568
18,57538281,2638905355
18,57766501,2639133575
18,57981615,2639348689
18,58199384,2639566458
18,58411639,2639778713
18,58624884,2639991958
18,58837669,2640204743
18,59051357,2640418431
18,59270487,2640637561
18,59484834,2640851908
18,59697167,2641064241
18,59914078,2641281152
18,60128668,2641495742
18,60350375,2641717449
18,60571739,2641938813
18,60793532,2642160606
18,61002714,2642369788
18,61223690,2642590764
18,61448780,2642815854
18,61666014,2643033088
18,61876584,2643243658
18,62095486,2643462560
18,62317243,2643684317
18,62530788,2643897862
18,62740082,2644107156
18,62952146,2644319220
18,63161127,2644528201
18,63372795,2644739869
18,63583527,2644950601
18,63789886,2645156960
18,64001335,2645368409
18,64208241,2645575315
18,64421951,2645789025
18,64630705,2645997779
18,64841179,2646208253
18,65051899,2646418973
18,65262324,2646629398
18,65477419,2646844493
18,65685720,2647052794
18,65896792,2647263866
18,66113711,2647480785
18,66329898,2647696972
18,66546028,2647913102
18,66753726,2648120800
18,66962728,2648329802
18,67179728,2648546802
18,67388714,2648755788
18,67599765,2648966839
18,67821840,2649188914
18,68045374,2649412448
18,68268568,2649635642
18,68501381,2649868455
18,68722482,2650089556
18,68937902,2650304976
18,69150876,2650517950
18,69362657,2650729731
18,69573357,2650940431
18,69782422,2651149496
18,69996273,2651363347
18,70204094,2651571168
18,70413915,2651780989
18,70620729,2651987803
18,70843889,2652210963
18,71059105,2652426179
18,71273258,2652640332
18,71484082,2652851156
18,71695906,2653062980
18,71912358,2653279432
18,72125102,2653492176
18,72385620,2653752694
18,72597014,2653964088
18,72804132,2654171206
18,73009176,2654376250
18,73213792,2654580866
18,73418978,2654786052
18,73632847,2654999921
18,73842156,2655209230
18,74049759,2655416833
18,74261475,2655628549
18,74491627,2655858701
18,74712172,2656079246
18,74925885,2656292959
18,75154119,2656521193
18,75377356,2656744430
18,75585150,2656952224
18,75840687,2657207761
18,76047746,2657414820
18,76263160,2657630234
18,76475505,2657842579
18,76689137,2658056211
18,76914771,2658281845
18,77137247,2658504321
18,77350359,2658717433
18,77571139,2658938213
18,77797547,2659164621
19,497991,2659942313
19,741862,2660186184
19,984612,2660428934
19,1219507,2660663829
19,1441011,2660885333
19,1674293,2661118615
19,1910201,2661354523
19,2149160,2661593482
19,2379462,2661823784
19,2628421,2662072743
19,2864879,2662309201
19,3117056,2662561378
19,3359333,2662803655
19,3595053,2663039375
19,3829254,2663273576
19,4074658,2663518980
19,4329302,2663773624
19,4568928,2664013250
19,4814289,2664258611
19,5065112,2664509434
19,5289461,2664733783
19,5527465,2664971787
19,5776876,2665221198
19,6011647,2665455969
19,6236523,2665680845
19,6481012,2665925334
19,6731174,2666175496
19,6971562,2666415884
19,7587957,2667032279
19,7823950,2667268272
19,8057637,2667501959
19,8312083,2667756405
19,8933960,2668378282
19,9166901,2668611223
19,9411222,2668855544
19,9650192,2669094514
19,9908698,2669353020
19,10148918,2669593240
19,10395139,2669839461
19,10647161,2670091483
19,10895052,2670339374
19,11137551,2670581873
19,11386546,2670830868
19,11635664,2671079986
19,11886873,2671331195
19,12157920,2671602242
19,12405398,2671849720
19,12670786,2672115108
19,12919299,2672363621
19,13155302,2672599624
19,13389981,2672834303
19,13618028,2673062350
19,13865515,2673309837
19,14107285,2673551607
19,14376689,2673821011
19,14640334,2674084656
19,14890601,2674334923
19,15126809,2674571131
19,15360607,2674804929
19,15590615,2675034937
19,15835906,2675280228
19,16071361,2675515683
19,16309276,2675753598
19,16542850,2675987172
19,16777772,2676222094
19,17023928,2676468250
19,17265732,2676710054
19,17511953,2676956275
19,17762617,2677206939
19,18009144,2677453466
19,18262260,2677706582
19,18504732,2677949054
19,18735519,2678179841
19,18965829,2678410151
19,19203998,2678648320
19,19441549,2678885871
19,19667901,2679112223
19,19917111,2679361433
19,20171125,2679615447
19,20790219,2680234541
19,21057636,2680501958
19,21301391,2680745713
19,21547432,2680991754
19,21795752,2681240074
19,22051540,2681495862
19,22313757,2681758079
19,22600825,2682045147
19,22853055,2682297377
19,23114996,2682559318
19,23370045,2682814367
19,23621073,2683065395
19,23870955,2683315277
19,24113813,2683558135
19,27750504,2687194826
19,28025047,2687469369
19,28255523,2687699845
19,28478264,2687922586
19,28703562,2688147884
19,28917181,2688361503
19,29137635,2688581957
19,29360399,2688804721
19,29571681,2689016003
19,29797141,2689241463
19,30015777,2689460099
19,30235932,2689680254
19,30471790,2689916112
19,30691681,2690136003
19,30899959,2690344281
19,31109935,2690554257
19,31317955,2690762277
19,31523577,2690967899
19,31729973,2691174295
19,31935391,2691379713
19,32148238,2691592560
19,32357039,2691801361
19,32566329,2692010651
19,32782661,2692226983
19,33001066,2692445388
19,33250104,2692694426
19,33500172,2692944494
19,33745174,2693189496
19,33957060,2693401382
19,34175410,2693619732
19,34393473,2693837795
19,34619056,2694063378
19,34856006,2694300328
19,35091188,2694535510
19,35324095,2694768417
19,35556179,2695000501
19,35778127,2695222449
19,36009114,2695453436
19,36245158,2695689480
19,36482156,2695926478
19,36727529,2696171851
19,37023838,2696468160
19,37264808,2696709130
19,37501094,2696945416
19,37752369,2697196691
19,38028195,2697472517
19,38263424,2697707746
19,38506277,2697950599
19,38744033,2698188355
19,38980921,2698425243
19,39216088,2698660410
19,39478481,2698922803
19,39722753,2699167075
19,39959542,2699403864
19,40198836,2699643158
19,40463895,2699908217
19,40705696,2700150018
19,40939753,2700384075
19,41178660,2700622982
19,41450603,2700894925
19,41722978,2701167300
19,41956811,2701401133
19,42181621,2701625943
19,42411301,2701855623
19,42636025,2702080347
19,42857797,2702302119
19,43850819,2703295141
19,44111971,2703556293
19,44340365,2703784687
19,44560335,2704004657
19,44792542,2704236864
19,45034116,2704478438
19,45266442,2704710764
19,45518363,2704962685
19,45756305,2705200627
19,46000514,2705444836
19,46250258,2705694580
19,46483889,2705928211
19,46715221,2706159543
19,46958845,2706403167
19,47197392,2706641714
19,47436999,2706881321
19,47681964,2707126286
19,47937583,2707381905
19,48174470,2707618792
19,48480650,2707924972
19,48715454,2708159776
19,48960868,2708405190
19,49206130,2708650452
19,49463207,2708907529
19,49726440,2709170762
19,49963555,2709407877
19,50209639,2709653961
19,50443966,2709888288
19,50742253,2710186575
19,50978540,2710422862
19,51216599,2710660921
19,51447483,2710891805
19,51670027,2711114349
19,51893501,2711337823
19,52116378,2711560700
19,52343707,2711788029
19,52574028,2712018350
19,52803567,2712247889
19,53049609,2712493931
19,53324047,2712768369
19,53585017,2713029339
19,53837140,2713281462
19,54101729,2713546051
19,54369505,2713813827
19,54620275,2714064597
19,54872505,2714316827
19,55509157,2714953479
19,55757268,2715201590
19,55988347,2715432669
19,56212318,2715656640
19,56460293,2715904615
19,56702812,2716147134
19,56935902,2716380224
19,57151241,2716595563
19,57376292,2716820614
19,57602946,2717047268
19,57840286,2717284608
19,58071705,2717516027
19,58299997,2717744319
19,58562427,2718006749
19,58800333,2718244655
20,0,2718573305
20,292909,2718866214
20,521110,2719094415
20,741236,2719314541
20,962392,2719535697
20,1173784,2719747089
20,1393519,2719966824
20,1615954,2720189259
20,1834113,2720407418
20,2042168,2720615473
20,2263830,2720837135
20,2478606,2721051911
20,2707269,2721280574
20,2933691,2721506996
20,3168345,2721741650
20,3397637,2721970942
20,3631324,2722204629
20,3858037,2722431342
20,4091510,2722664815
20,4318874,2722892179
20,4537319,2723110624
20,4759651,2723332956
20,4979380,2723552685
20,5214636,2723787941
20,5449789,2724023094
20,5692563,2724265868
20,5919983,2724493288
20,6138147,2724711452
20,6360905,2724934210
20,6568158,2725141463
20,6774295,2725347600
20,6989526,2725562831
20,7204231,2725777536
20,7415186,2725988491
20,7624648,2726197953
20,7838119,2726411424
20,8050728,2726624033
20,8263764,2726837069
20,8475563,2727048868
20,8693542,2727266847
20,8903924,2727477229
20,9115042,2727688347
20,9323692,2727896997
20,9535872,2728109177
20,9749090,2728322395
20,9961974,2728535279
20,10176167,2728749472
20,10387357,2728960662
20,10598406,2729171711
20,10806755,2729380060
20,11014424,2729587729
20,11222449,2729795754
20,11432031,2730005336
20,11647399,2730220704
20,11858644,2730431949
20,12066313,2730639618
20,12279063,2730852368
20,12511852,2731085157
20,12732839,2731306144
20,12953581,2731526886
20,13162044,2731735349
20,13379701,2731953006
20,13603738,2732177043
20,13828234,2732401539
20,14052481,2732625786
20,14278454,2732851759
20,14495909,2733069214
20,14705623,2733278928
20,14918722,2733492027
20,15136047,2733709352
20,15345094,2733918399
20,15551224,2734124529
20,15763944,2734337249
20,15974903,2734548208
20,16181529,2734754834
20,16390268,2734963573
20,16604034,2735177339
20,16821105,2735394410
20,17041192,2735614497
20,17260048,2735833353
20,17472124,2736045429
20,17681981,2736255286
20,17897427,2736470732
20,18131561,2736704866
20,18362505,2736935810
20,18594047,2737167352
20,18810618,2737383923
20,19042840,2737616145
20,19259881,2737833186
20,19467448,2738040753
20,19675798,2738249103
20,19897486,2738470791
20,20114704,2738688009
20,20328170,2738901475
20,20537353,2739110658
20,20747292,2739320597
20,20960022,2739533327
20,21173148,2739746453
20,21391534,2739964839
20,21609652,2740182957
20,21825598,2740398903
20,22066606,2740639911
20,22291651,2740864956
20,22497115,2741070420
20,22705792,2741279097
20,22925791,2741499096
20,23137306,2741710611
20,23353464,2741926769
20,23581934,2742155239
20,23850453,2742423758
20,24077179,2742650484
20,24284307,2742857612
20,24493034,2743066339
20,24710881,2743284186
20,24934626,2743507931
20,25153060,2743726365
20,25388095,2743961400
20,29983091,2748556396
20,30226763,2748800068
20,30456205,2749029510
20,30678064,2749251369
20,30913757,2749487062
20,31133336,2749706641
20,31369569,2749942874
20,31593458,2750166763
20,31809923,2750383228
20,32037849,2750611154
20,32274228,2750847533
20,32509751,2751083056
20,32735131,2751308436
20,32989282,2751562587
20,33217953,2751791258
20,33453864,2752027169
20,33680021,2752253326
20,33918319,2752491624
20,34148740,2752722045
20,34386923,2752960228
20,34627007,2753200312
20,34852498,2753425803
20,35122947,2753696252
20,35366826,2753940131
20,35614429,2754187734
20,35860298,2754433603
20,36076271,2754649576
20,36293741,2754867046
20,36504607,2755077912
20,36718772,2755292077
20,36932706,2755506011
20,37158715,2755732020
20,37376311,2755949616
20,37596087,2756169392
20,37807375,2756380680
20,38020763,2756594068
20,38234406,2756807711
20,38451886,2757025191
20,38663912,2757237217
20,38874570,2757447875
20,39087202,2757660507
20,39300501,2757873806
20,39503358,2758076663
20,39724004,2758297309
20,39944479,2758517784
20,40158241,2758731546
20,40381354,2758954659
20,40602821,2759176126
20,40808156,2759381461
20,41022761,2759596066
20,41232937,2759806242
20,41446874,2760020179
20,41658990,2760232295
20,41868930,2760442235
20,42097279,2760670584
20,42336815,2760910120
20,42566228,2761139533
20,42779071,2761352376
20,43003882,2761577187
20,43227995,2761801300
20,43446516,2762019821
20,43666891,2762240196
20,43880528,2762453833
20,44097081,2762670386
20,44335859,2762909164
20,44576023,2763149328
20,44788885,2763362190
20,44994350,2763567655
20,45206053,2763779358
20,45416508,2763989813
20,45627714,2764201019
20,45847476,2764420781
20,46088685,2764661990
20,46322004,2764895309
20,46570747,2765144052
20,46790356,2765363661
20,47003112,2765576417
20,47231329,2765804634
20,47439665,2766012970
20,47671890,2766245195
20,47911317,2766484622
20,48127744,2766701049
20,48350106,2766923411
20,48584207,2767157512
20,48817585,2767390890
20,49034573,2767607878
20,49263262,2767836567
20,49502032,2768075337
20,49720170,2768293475
20,49931627,2768504932
20,50143094,2768716399
20,50370698,2768944003
20,50620808,2769194113
20,50853384,2769426689
20,51064698,2769638003
20,51281747,2769855052
20,51487830,2770061135
20,51695667,2770268972
20,51903780,2770477085
20,52140901,2770714206
20,52394426,2770967731
20,52617807,2771191112
20,52829903,2771403208
20,53046758,2771620063
20,53262376,2771835681
20,53485842,2772059147
20,53707659,2772280964
20,53929310,2772502615
20,54145287,2772718592
20,54356042,2772929347
20,54585231,2773158536
20,54804480,2773377785
20,55029625,2773602930
20,55268536,2773841841
20,55490007,2774063312
20,55700964,2774274269
20,55912565,2774485870
20,56125298,2774698603
20,56331112,2774904417
20,56538046,2775111351
20,56744626,2775317931
20,56957757,2775531062
20,57169091,2775742396
20,57377743,2775951048
20,57592624,2776165929
20,57804041,2776377346
20,58011501,2776584806
20,58230306,2776803611
20,58437735,2777011040
20,58646597,2777219902
20,58854084,2777427389
20,59064222,2777637527
20,59276005,2777849310
20,59485318,2778058623
20,59693657,2778266962
20,59903167,2778476472
20,60114060,2778687365
20,60321507,2778894812
20,60534071,2779107376
20,60756202,2779329507
20,60971877,2779545182
20,61276456,2779849761
20,61485214,2780058519
20,61699187,2780272492
20,61909392,2780482697
20,62119280,2780692585
20,62350456,2780923761
20,62588524,2781161829
20,62819330,2781392635
21,15549571,2797148396
21,15764761,2797363586
21,15975768,2797574593
21,16200933,2797799758
21,16421666,2798020491
21,16630136,2798228961
21,16841316,2798440141
21,17054874,2798653699
21,17264941,2798863766
21,17490769,2799089594
21,17707137,2799305962
21,17924320,2799523145
21,18144565,2799743390
21,18362470,2799961295
21,18596579,2800195404
21,18846389,2800445214
21,19076259,2800675084
21,19304425,2800903250
21,19518939,2801117764
21,19730026,2801328851
21,19951628,2801550453
21,20164722,2801763547
21,20380269,2801979094
21,20597699,2802196524
21,20808528,2802407353
21,21017554,2802616379
21,21232751,2802831576
21,21447184,2803046009
21,21663245,2803262070
21,21874165,2803472990
21,22083898,2803682723
21,22292183,2803891008
21,22505700,2804104525
21,22713877,2804312702
21,22923680,2804522505
21,23135668,2804734493
21,23347385,2804946210
21,23559945,2805158770
21,23770888,2805369713
21,23990027,2805588852
21,24203978,2805802803
21,24423202,2806022027
21,24633608,2806232433
21,24844232,2806443057
21,25053766,2806652591
21,25271009,2806869834
21,25481928,2807080753
21,25691276,2807290101
21,25904502,2807503327
21,26118999,2807717824
21,26333383,2807932208
21,26545039,2808143864
21,26755429,2808354254
21,26970320,2808569145
21,27189187,2808788012
21,27411183,2809010008
21,27631463,2809230288
21,27848628,2809447453
21,28059958,2809658783
21,28274862,2809873687
21,28485490,2810084315
21,28695036,2810293861
21,28908233,2810507058
21,29125660,2810724485
21,29438499,2811037324
21,29653312,2811252137
21,29863369,2811462194
21,30085566,2811684391
21,30308225,2811907050
21,30529736,2812128561
21,30743560,2812342385
21,30961724,2812560549
21,31172736,2812771561
21,31379650,2812978475
21,31591029,2813189854
